ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,day_cos,day_cos_lower,day_cos_upper,day_sin,day_sin_lower,day_sin_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,hour_cos,hour_cos_lower,hour_cos_upper,hour_sin,hour_sin_lower,hour_sin_upper,market_session,market_session_lower,market_session_upper,momentum_lag_10,momentum_lag_10_lower,momentum_lag_10_upper,momentum_lag_20,momentum_lag_20_lower,momentum_lag_20_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,return_regime,return_regime_lower,return_regime_upper,returns_lag_1,returns_lag_1_lower,returns_lag_1_upper,returns_lag_2,returns_lag_2_lower,returns_lag_2_upper,returns_lag_5,returns_lag_5_lower,returns_lag_5_upper,volatility_lag_20,volatility_lag_20_lower,volatility_lag_20_upper,volatility_lag_5,volatility_lag_5_lower,volatility_lag_5_upper,volatility_regime,volatility_regime_lower,volatility_regime_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-08-20 22:00:00,147.44211091577148,147.11464426806504,147.42984619978904,147.44211091577148,147.44211091577148,2.6162738082128786e-05,2.6162738082128786e-05,2.6162738082128786e-05,-0.00017772623557177537,-0.00017772623557177537,-0.00017772623557177537,-0.0007525886769764615,-0.0007525886769764615,-0.0007525886769764615,-0.0005680646860203622,-0.0005680646860203622,-0.0005680646860203622,-0.00022950417579571653,-0.00022950417579571653,-0.00022950417579571653,0.0002938562546283648,0.0002938562546283648,0.0002938562546283648,-0.0002167995443281437,-0.0002167995443281437,-0.0002167995443281437,-0.00021995756066369956,-0.00021995756066369956,-0.00021995756066369956,-0.0012524364089986492,-0.0012524364089986492,-0.0012524364089986492,-7.874928893518217e-06,-7.874928893518217e-06,-7.874928893518217e-06,-1.8936365556467078e-05,-1.8936365556467078e-05,-1.8936365556467078e-05,-4.2523384804814247e-05,-4.2523384804814247e-05,-4.2523384804814247e-05,-2.227888341363145e-05,-2.227888341363145e-05,-2.227888341363145e-05,0.0001453020143306819,0.0001453020143306819,0.0001453020143306819,1.8863033780790552e-05,1.8863033780790552e-05,1.8863033780790552e-05,0.0002668930472497008,0.0002668930472497008,0.0002668930472497008,-0.0004998477320221875,-0.0004998477320221875,-0.0004998477320221875,0.0,0.0,0.0,147.25744904784096
2025-08-20 23:00:00,147.4260572050078,147.12795001562696,147.49903798635452,147.4260572050078,147.4260572050078,2.6162738082128786e-05,2.6162738082128786e-05,2.6162738082128786e-05,-0.00017772623557177537,-0.00017772623557177537,-0.00017772623557177537,-0.00028084111836313406,-0.00028084111836313406,-0.00028084111836313406,-0.0006335390640212368,-0.0006335390640212368,-0.0006335390640212368,-0.0001254724253002497,-0.0001254724253002497,-0.0001254724253002497,0.0002938562546283648,0.0002938562546283648,0.0002938562546283648,3.476201912450618e-05,3.476201912450618e-05,3.476201912450618e-05,-0.0002551207312327771,-0.0002551207312327771,-0.0002551207312327771,-0.00083109374997613,-0.00083109374997613,-0.00083109374997613,-7.874928893518217e-06,-7.874928893518217e-06,-7.874928893518217e-06,4.777967435578673e-05,4.777967435578673e-05,4.777967435578673e-05,-2.1443654020703993e-05,-2.1443654020703993e-05,-2.1443654020703993e-05,5.9029037928960896e-05,5.9029037928960896e-05,5.9029037928960896e-05,0.0001513098506700052,0.0001513098506700052,0.0001513098506700052,6.054329863767378e-05,6.054329863767378e-05,6.054329863767378e-05,0.0002668930472497008,0.0002668930472497008,0.0002668930472497008,-0.000550252631612996,-0.000550252631612996,-0.000550252631612996,0.0,0.0,0.0,147.3035323302811
2025-08-21 00:00:00,147.4100034942441,147.20421507753213,147.54935798616103,147.4100034942441,147.4100034942441,0.00025453505042893405,0.00025453505042893405,0.00025453505042893405,-3.6246640643551295e-05,-3.6246640643551295e-05,-3.6246640643551295e-05,0.00010812559950026176,0.00010812559950026176,0.00010812559950026176,-0.0006558711550543215,-0.0006558711550543215,-0.0006558711550543215,-1.3832605584692387e-05,-1.3832605584692387e-05,-1.3832605584692387e-05,7.640262620337484e-05,7.640262620337484e-05,7.640262620337484e-05,0.00010244653809356306,0.00010244653809356306,0.00010244653809356306,-0.00024444230190116356,-0.00024444230190116356,-0.00024444230190116356,-0.00046666540050623983,-0.00046666540050623983,-0.00046666540050623983,-7.874928893518217e-06,-7.874928893518217e-06,-7.874928893518217e-06,-4.689836720572599e-05,-4.689836720572599e-05,-4.689836720572599e-05,5.556641832084914e-05,5.556641832084914e-05,5.556641832084914e-05,1.6877072113977266e-05,1.6877072113977266e-05,1.6877072113977266e-05,0.00015218465223679336,0.00015218465223679336,0.00015218465223679336,0.00018838619413604217,0.00018838619413604217,0.00018838619413604217,0.0002668930472497008,0.0002668930472497008,0.0002668930472497008,-0.0005747910000065016,-0.0005747910000065016,-0.0005747910000065016,0.0,0.0,0.0,147.34121234592484
2025-08-21 01:00:00,147.39394978348042,147.2665654243412,147.61008208525283,147.39394978348042,147.39394978348042,0.00025453505042893405,0.00025453505042893405,0.00025453505042893405,-3.6246640643551295e-05,-3.6246640643551295e-05,-3.6246640643551295e-05,0.0008147474458287901,0.0008147474458287901,0.0008147474458287901,-0.0006335390640212369,-0.0006335390640212369,-0.0006335390640212369,9.780721413086456e-05,9.780721413086456e-05,9.780721413086456e-05,7.640262620337484e-05,7.640262620337484e-05,7.640262620337484e-05,0.0002949678846482322,0.0002949678846482322,0.0002949678846482322,-0.00020810754363852167,-0.00020810754363852167,-0.00020810754363852167,0.00024057378161878576,0.00024057378161878576,0.00024057378161878576,0.00032512206431810917,0.00032512206431810917,0.00032512206431810917,9.080561911123547e-05,9.080561911123547e-05,9.080561911123547e-05,-5.3720086684516045e-05,-5.3720086684516045e-05,-5.3720086684516045e-05,-8.881223580388678e-06,-8.881223580388678e-06,-8.881223580388678e-06,0.00014572794660098676,0.00014572794660098676,0.00014572794660098676,0.00017898652224894983,0.00017898652224894983,0.00017898652224894983,0.0002908870767063177,0.0002908870767063177,0.0002908870767063177,-0.0005741736642100046,-0.0005741736642100046,-0.0005741736642100046,0.0,0.0,0.0,147.42940890336754
2025-08-21 02:00:00,147.3778960727167,147.26704765700205,147.59539088095715,147.3778960727167,147.3778960727167,0.00025453505042893405,0.00025453505042893405,0.00025453505042893405,-3.6246640643551295e-05,-3.6246640643551295e-05,-3.6246640643551295e-05,0.0007864847045656571,0.0007864847045656571,0.0007864847045656571,-0.0005680646860203623,-0.0005680646860203623,-0.0005680646860203623,0.00020183896462633156,0.00020183896462633156,0.00020183896462633156,7.640262620337484e-05,7.640262620337484e-05,7.640262620337484e-05,0.00016663765010493963,0.00016663765010493963,0.00016663765010493963,-5.351587668981934e-05,-5.351587668981934e-05,-5.351587668981934e-05,0.00023696649819338045,0.00023696649819338045,0.00023696649819338045,-7.874928893518217e-06,-7.874928893518217e-06,-7.874928893518217e-06,3.91522952900917e-05,3.91522952900917e-05,3.91522952900917e-05,0.00010523110349309053,0.00010523110349309053,0.00010523110349309053,-4.7560940210938795e-06,-4.7560940210938795e-06,-4.7560940210938795e-06,0.00015822537781422856,0.00015822537781422856,0.00015822537781422856,0.00018802681562331047,0.00018802681562331047,0.00018802681562331047,0.0002668930472497008,0.0002668930472497008,0.0002668930472497008,-0.0005495182063722766,-0.0005495182063722766,-0.0005495182063722766,0.0,0.0,0.0,147.41281969666016
2025-08-21 03:00:00,147.36184236195305,147.2434278204838,147.55489271494778,147.36184236195305,147.36184236195305,0.00025453505042893405,0.00025453505042893405,0.00025453505042893405,-3.6246640643551295e-05,-3.6246640643551295e-05,-3.6246640643551295e-05,0.0007719846233885037,0.0007719846233885037,0.0007719846233885037,-0.0004639099917109319,-0.0004639099917109319,-0.0004639099917109319,0.0002911730540260389,0.0002911730540260389,0.0002911730540260389,7.640262620337484e-05,7.640262620337484e-05,7.640262620337484e-05,0.000162674497641363,0.000162674497641363,0.000162674497641363,-5.450572096069235e-05,-5.450572096069235e-05,-5.450572096069235e-05,0.00026965260919947916,0.00026965260919947916,0.00026965260919947916,-7.874928893518217e-06,-7.874928893518217e-06,-7.874928893518217e-06,-9.201306462107455e-05,-9.201306462107455e-05,-9.201306462107455e-05,4.5607867321104556e-05,4.5607867321104556e-05,4.5607867321104556e-05,1.0314142360626602e-05,1.0314142360626602e-05,1.0314142360626602e-05,0.00015803853738070042,0.00015803853738070042,0.00015803853738070042,0.0001488991328781202,0.0001488991328781202,0.0001488991328781202,0.0002788900619780093,0.0002788900619780093,0.0002788900619780093,-0.0005023320141890244,-0.0005023320141890244,-0.0005023320141890244,0.0,0.0,0.0,147.4015788672424
2025-08-21 04:00:00,147.34578865118937,147.27682438875,147.67806787799643,147.34578865118937,147.34578865118937,0.00025453505042893405,0.00025453505042893405,0.00025453505042893405,-3.6246640643551295e-05,-3.6246640643551295e-05,-3.6246640643551295e-05,0.001260331939767005,0.001260331939767005,0.001260331939767005,-0.00032817295138636254,-0.00032817295138636254,-0.00032817295138636254,0.0003597215117689595,0.0003597215117689595,0.0003597215117689595,7.640262620337484e-05,7.640262620337484e-05,7.640262620337484e-05,0.0003013306784519555,0.0003013306784519555,0.0003013306784519555,-0.0002180603513800555,-0.0002180603513800555,-0.0002180603513800555,0.0008258419905696282,0.0008258419905696282,0.0008258419905696282,0.00032512206431810917,0.00032512206431810917,0.00032512206431810917,8.648057586478733e-05,8.648057586478733e-05,8.648057586478733e-05,-0.00010579581114587077,-0.00010579581114587077,-0.00010579581114587077,-1.1072325846523195e-05,-1.1072325846523195e-05,-1.1072325846523195e-05,0.0002257988496388116,0.0002257988496388116,0.0002257988496388116,0.00013537770461458638,0.00013537770461458638,0.00013537770461458638,0.00019491095887984983,0.00019491095887984983,0.00019491095887984983,-0.00043448994919737666,-0.00043448994919737666,-0.00043448994919737666,0.0,0.0,0.0,147.46747299059112
2025-08-21 05:00:00,147.32973494042568,147.26727335032666,147.59968035623908,147.32973494042568,147.32973494042568,0.00025453505042893405,0.00025453505042893405,0.00025453505042893405,-3.6246640643551295e-05,-3.6246640643551295e-05,-3.6246640643551295e-05,0.0010072768954447306,0.0010072768954447306,0.0010072768954447306,-0.00017010382002870844,-0.00017010382002870844,-0.00017010382002870844,0.00040281287374159584,0.00040281287374159584,0.00040281287374159584,7.640262620337484e-05,7.640262620337484e-05,7.640262620337484e-05,6.945424852927599e-05,6.945424852927599e-05,6.945424852927599e-05,-0.0002171414855203458,-0.0002171414855203458,-0.0002171414855203458,0.0006590699677048982,0.0006590699677048982,0.0006590699677048982,-7.874928893518217e-06,-7.874928893518217e-06,-7.874928893518217e-06,-4.2576320591120396e-05,-4.2576320591120396e-05,-4.2576320591120396e-05,0.00010023872244458435,0.00010023872244458435,0.00010023872244458435,2.0033111874768356e-05,2.0033111874768356e-05,2.0033111874768356e-05,0.00022586520583731953,0.00022586520583731953,0.00022586520583731953,0.00013696729318227202,0.00013696729318227202,0.00013696729318227202,0.00019491095887984983,0.00019491095887984983,0.00019491095887984983,-0.00034820692773983265,-0.00034820692773983265,-0.00034820692773983265,0.0,0.0,0.0,147.42683554407483
2025-08-21 06:00:00,147.313681229662,147.2664050157488,147.63867496388676,147.313681229662,147.313681229662,0.00025453505042893405,0.00025453505042893405,0.00025453505042893405,-3.6246640643551295e-05,-3.6246640643551295e-05,-3.6246640643551295e-05,0.001264110672657755,0.001264110672657755,0.001264110672657755,-4.747477184034152e-07,-4.747477184034152e-07,-4.747477184034152e-07,0.00041751053483735556,0.00041751053483735556,0.00041751053483735556,7.640262620337484e-05,7.640262620337484e-05,7.640262620337484e-05,4.3339163713800254e-05,4.3339163713800254e-05,4.3339163713800254e-05,-7.038588678081952e-05,-7.038588678081952e-05,-7.038588678081952e-05,0.0010181048962952344,0.0010181048962952344,0.0010181048962952344,-7.874928893518217e-06,-7.874928893518217e-06,-7.874928893518217e-06,4.2368622923641703e-05,4.2368622923641703e-05,4.2368622923641703e-05,-4.873116463680307e-05,-4.873116463680307e-05,-4.873116463680307e-05,8.365336015919525e-06,8.365336015919525e-06,8.365336015919525e-06,0.00023625405389386466,0.00023625405389386466,0.00023625405389386466,0.00015413769443410998,0.00015413769443410998,0.00015413769443410998,0.00019491095887984983,0.00019491095887984983,0.00019491095887984983,-0.0002460057763625204,-0.0002460057763625204,-0.0002460057763625204,0.0,0.0,0.0,147.4636620098132
2025-08-21 07:00:00,147.29762751889828,147.4197629463072,147.8080127511543,147.29762751889828,147.29762751889828,0.00025453505042893405,0.00025453505042893405,0.00025453505042893405,-3.6246640643551295e-05,-3.6246640643551295e-05,-3.6246640643551295e-05,0.002208874936611158,0.002208874936611158,0.002208874936611158,0.00016915432459190162,0.00016915432459190162,0.00016915432459190162,0.00040281287374159584,0.00040281287374159584,0.00040281287374159584,7.640262620337484e-05,7.640262620337484e-05,7.640262620337484e-05,0.00018181987858012405,0.00018181987858012405,0.00018181987858012405,8.529632668982767e-05,8.529632668982767e-05,8.529632668982767e-05,0.0020781941512807035,0.0020781941512807035,0.0020781941512807035,0.00032512206431810917,0.00032512206431810917,0.00032512206431810917,0.0001455605380570041,0.0001455605380570041,0.0001455605380570041,4.9320462134279726e-05,4.9320462134279726e-05,4.9320462134279726e-05,-2.126311587592692e-05,-2.126311587592692e-05,-2.126311587592692e-05,0.00021413582589858445,0.00021413582589858445,0.00021413582589858445,0.00010732868996550816,0.00010732868996550816,0.00010732868996550816,0.0002548960325213923,0.0002548960325213923,0.0002548960325213923,-0.00013068078533045474,-0.00013068078533045474,-0.00013068078533045474,0.0,0.0,0.0,147.60374058690556
